institution_name,country_code,latitude,longitude
MRC Protein Phosphorylation and Ubiquitylation Unit,GB,56.46913,-2.97489
Ministry of Community Safety and Correctional Services,CA,43.70643,-79.39864
Southern Regional Assembly,IE,52.25833,-7.11194
Midwest Biomedical Research Foundation,US,39.09973,-94.57857
North American Construction Group (Canada),CA,53.55014,-113.46871
Ministry of Health and Public Hygiene,GN,9.53795,-13.67729
Ministry of the Interior of the Republic of Latvia,LV,56.946,24.10589
Multimatic (Canada),CA,43.86682,-79.2663
North Staffordshire Clinical Commissioning Group,GB,53.0,-2.23333
ModuleWorks (Romania),RO,44.43225,26.10626
Neptec Design Group (Canada),CA,45.41117,-75.69812
Modine Manufacturing (United States),US,42.72613,-87.78285
Nestlé (Canada),CA,43.76681,-79.4163
ExxonMobil (Canada),CA,51.05011,-114.08529
Nexterra (Canada),CA,49.24966,-123.11934
Northumbria Healthcare NHS Foundation Trust,GB,55.01646,-1.44925
Athens City,GR,37.98376,23.72784
NHS Ayrshire and Arran,GB,55.46273,-4.63393
Mistik Management (Canada),CA,54.13348,-108.43471
Leeds Arts University,GB,53.79648,-1.54785
Kativik Regional Government,CA,46.81228,-71.21454
McLaren Honda (United Kingdom),GB,51.31903,-0.55893
Molly Brown House Museum,US,39.73915,-104.9847
Monitor Coatings (United Kingdom),GB,55.01646,-1.44925
NHS Education for Scotland,GB,55.95206,-3.19648
Monsanto (Canada),CA,49.8844,-97.14704
NHS Lanarkshire,GB,55.80272,-4.06835
Nova Scotia Department of Agriculture,CA,44.64269,-63.57688
Gibson Energy (Canada),CA,51.05011,-114.08529
NeuroRx Research (Canada),CA,45.50884,-73.58781
Nichols House Museum,US,42.35843,-71.05977
Office of Gas and Electricity Markets,GB,51.50853,-0.12574
Scottish Rite Masonic Museum and Library,US,42.44732,-71.2245
OLA Display (Canada),CA,45.50884,-73.58781
Sosei Group Corporation (United Kingdom),GB,51.50853,-0.12574
Pacific Street Films (United States),US,40.6501,-73.94958
Noveltis (France),FR,43.52935,1.52999
Oxfordshire Clinical Commissioning Group,GB,51.75222,-1.25596
NquiringMinds (United Kingdom),GB,50.90395,-1.40428
MW Canada (Canada),CA,43.3601,-80.31269
Pageau Morel and Associates (Canada),CA,45.50884,-73.58781
Nu-Tech Precision Metals (Canada),CA,45.43341,-76.34939
Nalco (Canada),CA,43.38621,-79.83713
Palcan Energy Corporation (Canada),CA,49.24966,-123.11934
STR Europe (France),FR,43.70313,7.26608
Paracel Laboratories,CA,45.41117,-75.69812
Paradigm Productions (United States),US,37.87159,-122.27275
O/E Land (Canada),CA,45.50884,-73.58781
ParetoLogic (Canada),CA,48.4359,-123.35155
Object Research Systems (Canada),CA,45.50884,-73.58781
Nokia (Canada),CA,43.5789,-79.6583
Ocean Power Technologies (United Kingdom),GB,52.28333,-1.58333
Parrheim Foods (Canada),CA,52.13238,-106.66892
InnoVactiv (Canada),CA,48.44879,-68.52396
Asparagus Farmers of Ontario,CA,43.1334,-80.26636
Ontario Bean Growers,CA,43.54594,-80.25599
Parteq Innovations (Canada),CA,44.22976,-76.48098
Ontario Clean Water Agency,CA,43.70643,-79.39864
Norfolk and Suffolk NHS Foundation Trust,GB,52.62783,1.29834
Novozymes (Canada),CA,45.41117,-75.69812
Ontario Commercial Fisheries' Association,CA,42.98339,-81.23304
Particle Data Group,US,37.87159,-122.27275
Phoenix Canada Oil Company (Canada),CA,43.70643,-79.39864
Ontario Dairy Council,CA,43.5789,-79.6583
"Ministry of Energy, Northern Development and Mines",CA,46.49,-80.99001
Quantic EMC (Canada),CA,49.8844,-97.14704
Magnus Chemicals (Canada),CA,45.59104,-73.43605
Paton (Canada),CA,42.97866,-82.40407
Olin (Canada),CA,45.50884,-73.58781
Open Group,FR,48.84598,2.20289
Open Text (Canada),CA,43.4668,-80.51639
PCL Construction (Canada),CA,53.55014,-113.46871
Osaka Gas (United States),US,41.03399,-73.76291
Quattriuum (Canada),CA,46.81228,-71.21454
Premium Brands Holdings (Canada),CA,49.17003,-123.13683
RPC Bebo (United Kingdom),GB,52.49637,-0.68939
Opsun Technologies (Canada),CA,46.81228,-71.21454
Ortelio (United Kingdom),GB,52.40656,-1.51217
Xebec (Canada),CA,45.66678,-73.88249
Plimoth Plantation,US,41.95844,-70.66726
Poets House,US,40.71427,-74.00597
Prolysis (United Kingdom),GB,51.80448,-1.31149
Peregrine Diamonds (Canada),CA,49.24966,-123.11934
Radiant Genomics (United States),US,37.83132,-122.28525
Polisilk (Spain),ES,41.38879,2.15899
Osemi (Canada),CA,45.40008,-71.89908
Ostara Nutrient Recovery Technologies (Canada),CA,49.24966,-123.11934
Prompt (Canada),CA,45.50884,-73.58781
Rainford Precision (United Kingdom),GB,53.50223,-2.78839
Polymer Research Technologies (Canada),CA,49.31636,-123.06934
Peterborough Utilities Service (Canada),CA,44.30012,-78.31623
Petrel Robertson Consulting (Canada),CA,51.05011,-114.08529
Ouranos,CA,45.50884,-73.58781
Outotec (Canada),CA,43.38621,-79.83713
OSI Systems (United Kingdom),GB,51.79588,-0.07854
Federation of the Food and Drink Industries of the Czech Republic,CZ,50.08804,14.42076
Prototek (United States),US,43.22202,-71.71397
Linde (Canada),CA,43.5789,-79.6583
Read Jones Christoffersen (Canada),CA,49.24966,-123.11934
Pacific Safety Products (Canada),CA,45.43341,-76.34939
Gleason (Italy),IT,45.46427,9.18951
Precision Varionic International (United Kingdom),GB,51.55797,-1.78116
Exchange Income (Canada),CA,49.8844,-97.14704
Provincial Health Services Authority,CA,49.24966,-123.11934
Phantom Design (United States),US,34.15112,-118.44925
Natrix Separations (Canada),CA,43.38621,-79.83713
Red Cliff Band of Lake Superior Chippewa,US,46.67327,-90.89491
Phillips 66 (United States),US,29.76328,-95.36327
Upsher-Smith Laboratories (United States),US,45.07246,-93.45579
Pressure BioSciences (United States),US,42.02454,-71.12866
Red Ninja (United Kingdom),GB,53.41058,-2.97794
Presteve Foods (Canada),CA,42.98339,-81.23304
RedBite (United Kingdom),GB,52.2,0.11667
Rosstech Signals (Canada),CA,44.60868,-79.42068
Rotite Technologies (United Kingdom),GB,53.48095,-2.23743
Redcar and Cleveland Borough Council,GB,54.61657,-1.05999
Quebec Intensive Silviculture Network,CA,46.81228,-71.21454
Procoat,IT,44.90924,8.61007
Restek (United States),US,40.91339,-77.77833
Schneider Electric (Canada),CA,43.5789,-79.6583
Royal Air Force Museum,GB,51.50853,-0.12574
Royal Albert Memorial Museum,GB,50.7236,-3.52751
Wireless 2000 RF & UWB Technologies (Canada),CA,49.24966,-123.11934
Regional Council in Kalmar County,SE,56.66157,16.36163
Brantford Energy (Canada),CA,43.1334,-80.26636
Royal Canadian Mint (Canada),CA,45.41117,-75.69812
Public Works and Government Services Canada,CA,45.47723,-75.70164
Royal Canadian Mounted Police,CA,45.41117,-75.69812
Schwarzwaldmilch Freiburg (Germany),DE,47.9959,7.85222
Royal College of General Practitioners,GB,51.50853,-0.12574
Relay Software (United Kingdom),GB,54.59682,-5.92541
Pulse Energy (New Zealand),NZ,-36.84853,174.76349
Sci-Tec (United States),US,41.41398,-73.30345
Royal Society of Edinburgh,GB,55.95206,-3.19648
Purelink (Canada),CA,45.50884,-73.58781
RTDS Technologies (Canada),CA,49.8844,-97.14704
PV3 Technologies (United Kingdom),GB,50.63699,-4.36006
"Department of Transportation, Infrastructure and Energy",CA,46.23459,-63.1256
Replify (United Kingdom),GB,54.59682,-5.92541
PVOH Polymers (United Kingdom),GB,51.71927,-1.97145
Aguettant (France),FR,45.74846,4.84671
Enseco Energy Services (Canada),CA,51.05011,-114.08529
Parliament of United Kingdom,GB,51.50853,-0.12574
Sheffield Health and Social Care NHS Foundation Trust,GB,53.38297,-1.4659
Government of Manitoba,CA,49.8844,-97.14704
Sheldon Museum and Cultural Center,US,59.23595,-135.44533
Government of New Brunswick,CA,45.94541,-66.66558
Qpoint Composite (Germany),DE,51.05089,13.73832
Sealite (United States),US,43.4423,-71.58896
National Cancer Research Institute,GB,51.50853,-0.12574
QPS Photronics (Canada),CA,45.44868,-73.81669
Sherritt (Canada),CA,43.70643,-79.39864
Search-Lab (Hungary),HU,47.49835,19.04045
SeCan (Canada),CA,45.41117,-75.69812
Shoestring Press (United States),US,40.6501,-73.94958
PepsiCo (Canada),CA,43.5789,-79.6583
Seeper,GB,51.50853,-0.12574
Government of Saskatchewan,CA,50.45008,-104.6178
Seibersdorf Laboratories (Austria),AT,47.95858,16.51842
Qualcomm (Canada),CA,43.86682,-79.2663
Castolin Eutectic (United Kingdom),GB,55.01646,-1.44925
"Systems, Applications & Products in Data Processing (Canada)",CA,43.70643,-79.39864
Government of The Gambia,GM,13.45274,-16.57803
Government of Slovakia,SK,48.14816,17.10674
Toray International Europe (Germany),DE,50.04832,8.69406
Sika (Canada),CA,45.44868,-73.81669
Saskatchewan Pork Development Board,CA,52.13238,-106.66892
Somfy (Canada),CA,43.5789,-79.6583
Sensor Development (United States),US,42.78448,-83.23966
Servier (Canada),CA,45.56995,-73.692
SiliconPro (Canada),CA,45.41117,-75.69812
Sonaca (Canada),CA,45.65008,-74.08251
Seven,CZ,50.08804,14.42076
Simplot (United States),US,43.6135,-116.20345
Soquem (Canada),CA,48.0974,-77.79737
Rockwell Automation (Canada),CA,43.3601,-80.31269
Hog Administrative Marketing Services (Canada),CA,52.13238,-106.66892
Rogers Communications (Canada),CA,43.70643,-79.39864
Hendrix Genetics (Canada),CA,43.42537,-80.5112
Roli (United Kingdom),GB,51.50853,-0.12574
Crown Investments Corporation (Canada),CA,50.45008,-104.6178
Save the Children,GB,51.50853,-0.12574
Southern Regional Council,US,33.749,-84.38798
Colas (Canada),CA,45.50884,-73.58781
Sovar (Canada),CA,46.81228,-71.21454
Sioen Industries (Belgium),BE,50.9757,3.19736
Schlumberger (Canada),CA,51.05011,-114.08529
Equinor (Canada),CA,51.05011,-114.08529
Stedfast (Canada),CA,45.40008,-72.73243
RHI Magnesita (Canada),CA,53.55014,-113.46871
Tecnologie Avanzate (Italy),IT,45.07049,7.68682
Tecrea (United Kingdom),GB,51.50853,-0.12574
Siva (Italy),IT,45.69601,9.66721
ATS Automation Tooling Systems (United States),US,34.92487,-81.02508
Skeena Fisheries Commission,CA,55.34972,-127.68687
Telus (Canada),CA,49.24966,-123.11934
The Audio Recording Academy,CA,44.64269,-63.57688
West Fraser (Canada),CA,49.24966,-123.11934
Joint Implementation Network,NL,53.21917,6.56667
Smart Skin (Canada),CA,45.94541,-66.66558
Schrader International (United Kingdom),GB,54.59682,-5.92541
Stone Lantern Films,US,38.89511,-77.03637
Snook (United Kingdom),GB,55.86515,-4.25763
SST Wireless (Canada),CA,49.14399,-122.9068
Terahertz Technology Solutions (Canada),CA,43.4668,-80.51639
Straight Ahead Pictures,US,42.50981,-72.69953
Systems Engineering and Assessment (United Kingdom),GB,51.22834,-2.32211
Teratech Components (United Kingdom),GB,51.60928,-1.24214
TeraXion (Canada),CA,46.81228,-71.21454
Contship Italia (Italy),IT,45.4981,9.42043
Teshmont (Canada),CA,49.8844,-97.14704
Agbar (Spain),ES,41.38879,2.15899
Tecnologia e Ricerca Italiana (Italy),IT,45.53558,10.21472
Nanotechnology Industries Association,GB,51.50853,-0.12574
Surgical Specialties (United States),US,40.32954,-75.96521
Tafisa (Canada),CA,45.4473,-73.75335
Sépaq,CA,46.81228,-71.21454
Stuart Olson (Canada),CA,51.05011,-114.08529
Takeda (United Kingdom),GB,52.2,0.11667
Texel (Canada),CA,46.81228,-71.21454
St. Lawrence Seaway Management,CA,45.01809,-74.72815
Miller Group (Canada),CA,43.70643,-79.39864
Thales (Canada),CA,45.41117,-75.69812
Oracle (Canada),CA,43.5789,-79.6583
Société de Transport de Montréal,CA,45.50884,-73.58781
Beth Johnson Foundation,GB,53.00415,-2.18538
Joint BioEnergy Institute,US,37.83132,-122.28525
Shermag (Canada),CA,45.40008,-71.89908
Chemistry Industry Association of Canada,CA,45.41117,-75.69812
Chartered Institute of Plumbing and Heating Engineering,GB,51.50853,-0.12574
Türk Telekom (Turkey),TR,39.91987,32.85427
Coca Cola (United States),US,33.749,-84.38798
Tydock Pharma (Italy),IT,44.64783,10.92539
TYK America (United States),US,40.29229,-79.88171
Solana Networks (Canada),CA,45.41117,-75.69812
Black Sea Commission,TR,41.01384,28.94966
Ubisoft (Canada),CA,45.50884,-73.58781
The Francis Crick Institute,GB,51.50853,-0.12574
Solink (Canada),CA,45.41117,-75.69812
Holstein Association of Canada,CA,43.1334,-80.26636
Techmania Science Center,CZ,49.74747,13.37759
Somerset County Council,GB,51.01494,-3.10293
King's Fund,GB,51.50853,-0.12574
Solinst (Canada),CA,43.70643,-79.39864
Team Aquatic (Canada),CA,42.97866,-82.40407
Vernon Seed Orchard Company (Canada),CA,50.26729,-119.27337
Sustainable Energy Authority of Ireland,IE,53.33306,-6.24889
Sustainable Home Survey (United Kingdom),GB,51.50853,-0.12574
SaskWater,CA,50.40005,-105.53445
Vicon (United States),US,34.05223,-118.24368
Victim Support,GB,51.45523,-2.59665
Windsor Utilities Commission (Canada),CA,42.30008,-83.01654
Vignet (United States),US,38.93428,-77.17748
Instituto Nacional de Tecnologias de Informação e Comunicação,MZ,-25.96553,32.58322
Unilever (Canada),CA,43.70643,-79.39864
Thermal Electronics (United States),US,33.66808,-117.32726
West Coast Trollers Association,CA,49.36672,-123.16652
Trend Micro (Canada),CA,45.41117,-75.69812
Unitechnologies (Switzerland),CH,46.94809,7.44744
West of England Local Enterprise Partnership (United Kingdom),GB,51.45523,-2.59665
Thomas Cole Historic House,US,42.21731,-73.86457
United Community Center,US,43.0389,-87.90647
United Indian Health Services,US,40.86652,-124.08284
Utilities Kingston (Canada),CA,44.22976,-76.48098
Thoth Technology (Canada),CA,45.81681,-77.11616
Spectra Energy (Canada),CA,49.24966,-123.11934
Westcountry Rivers Trust,GB,50.50147,-4.31314
ThyssenKrupp (Italy),IT,41.89193,12.51133
WestGen (Canada),CA,49.08297,-122.58589
UNStudio,NL,52.37403,4.88969
Timber Specialties (Canada),CA,43.51681,-79.88294
Vanderwell Contractors (Canada),CA,55.28344,-114.76896
TimberWest Forest (Canada),CA,49.24966,-123.11934
Western Power Distribution (United Kingdom),GB,51.45523,-2.59665
VISTA Science & Technology,CA,42.98342,-79.24958
Varian Medical Systems (Canada),CA,49.8844,-97.14704
ViTRAK Systems (Canada),CA,46.23459,-63.1256
TM4 (Canada),CA,45.59104,-73.43605
Varta Micro Innovation (Austria),AT,47.06667,15.45
Viventia Bio (Canada),CA,49.8844,-97.14704
TECO-Westinghouse (Canada),CA,51.05011,-114.08529
Top Notch Building Maintenance (Canada),CA,49.14399,-122.9068
Union Gas (Canada),CA,42.41224,-82.18494
VoiceAge (Canada),CA,45.50884,-73.58781
Vaxine (Australia),AU,-35.02204,138.56815
Total (Canada),CA,51.05011,-114.08529
Univalor,CA,45.50884,-73.58781
Wildlife Habitat Canada (Canada),CA,45.41117,-75.69812
Vectos (United Kingdom),GB,51.50853,-0.12574
Vónin (Canada),CA,47.56494,-52.70931
Women Make Movies,US,40.71427,-74.00597
Waiward Steel (Canada),CA,53.55014,-113.46871
Walkerton Clean Water Centre,CA,44.56717,-80.94349
Wallbridge Mining (Canada),CA,46.49,-80.99001
Wind Energy Institute of Canada,CA,46.3912,-63.78869
Trace Crossings Elementary School,US,33.40539,-86.81138
Walsh Medical Devices (Canada),CA,43.45011,-79.68292
TransAlta (Canada),CA,51.05011,-114.08529
NuGO,NL,51.97,5.66667
Wasser Cluster Lunz,AT,47.8612,15.02998
Wine Council of Ontario,CA,43.70643,-79.39864
Water and Earth Science Associates (Canada),CA,45.41117,-75.69812
Alten (Sweden),SE,57.70716,11.96679
Winona County Historical Society,US,44.04996,-91.63932
TransMIT (Germany),DE,50.58727,8.67554
Wireless Edge (Canada),CA,45.41117,-75.69812
Transport for Greater Manchester,GB,53.48095,-2.23743
Yellow Island Aquaculture (Canada),CA,48.4359,-123.35155
Hain Celestial (Canada),CA,43.70643,-79.39864
Wave Control Systems (Canada),CA,53.55014,-113.46871
Trondheim Kommune,NO,63.43049,10.39506
Waverly Consort,US,40.71427,-74.00597
Wood Industry Cluster,SI,46.05108,14.50513
Tudor Place,US,38.89511,-77.03637
Wedgestone Press (United States),US,37.23975,-96.99559
Regional Municipality of Ottawa,CA,45.41117,-75.69812
Weetabix (Canada),CA,43.95977,-78.16515
Trademco (Greece),GR,37.98376,23.72784
Zetec (United States),US,47.52871,-121.82539
Regional Municipality of Durham,CA,43.70643,-79.39864
Regional Municipality of Niagara,CA,43.10012,-79.06627
HERION Systemtechnik (Germany),DE,48.74953,8.87176
YTL (United Kingdom),GB,51.3751,-2.36172
Toronto and Region Conservation Authority,CA,43.8361,-79.49827
Treviso Tecnologia (Italy),IT,45.78114,12.49442
Tri-Con Concrete Finishing (Canada),CA,43.70643,-79.39864
European Association of Distance Teaching Universities,NL,50.88365,5.98154
Fondazione Crui,IT,41.89193,12.51133
Kazakh-American University,KZ,43.25,76.91667
Svjetski Univerzitetski Bosne i Hercegovine,BA,43.84864,18.35644
Proteus (United Kingdom),GB,54.59682,-5.92541
Fundación José Ortega y Gasset-Gregorio Marañón,ES,40.4165,-3.70256
Zenterio (Sweden),SE,59.32938,18.06871
Scottish Universities Life Sciences Alliance,GB,55.95206,-3.19648
AB Realisator (Sweden),SE,58.89621,17.54812
Samarkand2015 (Sweden),SE,60.14959,15.18776
Två Punkt Ett (Sweden),SE,60.67452,17.14174
Abera Bioscience (Sweden),SE,59.32938,18.06871
BlockMaster (Sweden),SE,55.70584,13.19321
Combain Mobile (Sweden),SE,55.70584,13.19321
Blue Institute (Sweden),SE,59.32938,18.06871
CombiQ (Sweden),SE,57.78145,14.15618
Absolicon Solar Collector (Sweden),SE,62.63228,17.93794
Acconeer (Sweden),SE,55.70584,13.19321
St. Elizabeth Youngstown Hospital,US,41.09978,-80.64952
Blue Mobile Systems (Sweden),SE,57.70716,11.96679
Acosense (Sweden),SE,57.70716,11.96679
National Urban League,US,40.71427,-74.00597
Conlogic (Sweden),SE,59.32938,18.06871
EQUA Simulation (Sweden),SE,59.36004,18.00086
Bonnier (Sweden),SE,59.32938,18.06871
AcousticAgree (Sweden),SE,56.20999,15.27602
ContextVision (Sweden),SE,59.32938,18.06871
BorgWarner (Sweden),SE,55.8708,12.83016
Ergolab (Sweden),SE,59.32938,18.06871
StifterHaus,AT,48.30639,14.28611
Corline Systems (Sweden),SE,59.85882,17.63889
Brainglass (Sweden),SE,59.40316,17.94479
ÅF (Sweden),SE,59.36004,18.00086
Business Region Göteborg (Sweden),SE,57.70716,11.96679
Affibody (Sweden),SE,59.36004,18.00086
Munktell Science Park (Sweden),SE,59.36661,16.5077
AFreeze (Austria),AT,47.26266,11.39454
Colloidal Resource (Sweden),SE,55.70584,13.19321
Ahrens (Sweden),SE,55.60587,13.00073
European Centre of Tort and Insurance Law,AT,48.20849,16.37208
Airec (Sweden),SE,55.60587,13.00073
Crearum (Sweden),SE,58.41086,15.62157
Bundesmobilienverwaltung,AT,48.20849,16.37208
Sydney Steel (Canada),CA,46.1351,-60.1831
CNS Systems (Sweden),SE,58.41086,15.62157
Eurostep (Sweden),SE,59.34,17.94
Airwatergreen (Sweden),SE,59.85882,17.63889
Actuant (Sweden),SE,59.85882,17.63889
Evidente (Sweden),SE,57.70716,11.96679
CathPrint (Sweden),SE,59.32938,18.06871
Glucox Biotech (Sweden),SE,59.32938,18.06871
